tweetid,text,spots
48738431328714752,Sen Dempsey offers some hope to thousands of MO residents hoping the economy moves faster than their landlords. #fgs,"['Dempsey', 'landlords', 'faster', 'MO', 'fgs', 'Sen', 'residents', 'moves', 'hope', 'economy']"
48468083307851776,@NickNewCities yes you wiiiiiill !!,[]
48853092095107072,Feliz Viernes! Jugamos contra Los Heat esta noche. Let's Get It Hawks!,[]
10472181154717696,"The deluxe version of the Grammy Nominated, Infinite Arms, is available for a special holiday price. Get it here http://bit.ly/gwmNjR","['holiday', 'Grammy', 'Get', 'price', 'Arms', 'Nominated', 'it', 'here', 'version', 'Infinite Arms', 'Get it', 'Infinite', 'deluxe', 'special']"
43303635572113408,@carl_freelove - thanks Carl for the mention. Appreciate it. Hope you and the @jobsacuk team are having a good day. Pse send my regards :),[]
50075192696901633,RT @Maudelynn: @AFineFrenzy here is a couple of my favourite trees in Cornwall England http://i52.tinypic.com/j6ueqc.jpg,"['RT', 'England', 'Cornwall', 'favourite', 'trees', 'here']"
39895064465379328,On my way home after 2 amazing weeks @Whistler!,[]
49859843007332352,Political Circus: Democrat has #TigerBlood - http://bit.ly/gbJ00g #cnn,"['cnn', 'Circus', 'Political', 'Democrat']"
43714627384770560,@adebradley A student handed it in!  No reporting now!,"['now', 'reporting', 'handed', 'student', 'it']"
49474276214063104,@AltidoreFans not too bad,[]
46018719473876992,"One of the most important moments in my life was when I learned the ""wheelbarrel"" was actually the ""wheelbarrow.""","['life', 'moments', 'wheelbarrow', 'One', 'in', 'in my life', 'my', 'wheelbarrel']"
33151646586372096,writing a new song in the studio :),"['song', 'new song', 'writing', 'studio', 'in', 'new', 'the']"
43716181819006976,@JFN1985 No alcohol for moi at all.  However I will accept fine foods.,"['alcohol', 'I', 'foods', 'accept', 'will', 'moi', 'fine', 'I will']"
49715111874662400,@neilhimself nightcaps at casey's  / she had never heard liz phair / i corrected this   #MyNightInHaiku,"['phair', 'nightcaps', 'casey', 'heard', 'liz phair', 'she', ""casey's"", 'liz']"
45302515012608001,@jenniferkayline thanks a lot jennifer!,[]
45642715383332864,I'm a friend of BILL W. Are any of you? Let me know!,[]
12239478533914625,"BOH Austin City Limits TV performance will air on January 15th,check your local listings at http://austincitylimits.org/","['City', 'Limits', 'TV', 'January', 'local', 'January 15th', 'air', 'BOH', 'will', 'Austin City Limits', 'performance', 'Austin', 'check', '15th']"
46239428028542976,RT @owen_then: @Al_Horford can u RT to show ur love for Japan fans here bro ??  #GoHawksGo,"['RT', 'love', 'show', 'owen', 'Al_Horford', 'here', 'ur', 'bro', 'to', 'fans', 'can', 'Japan']"
50046644636487680,"RT @ScorpioSeason: #100factsaboutme 70) When I love someone I make them the center of my world, I put them above all others #Scorpio","['RT', 'someone', 'love', 'center', 'love someone', 'my world', 'I', 'above', 'others', 'put', 'world', 'my', 'Scorpio']"
49285778571923456,Living vicariously through @siriusxmu love the #sxsw coverage,"['Living', 'sxsw', 'love', 'coverage', 'vicariously']"
43715347240587264,@JFN1985 I don't drink :P,[]
43670491701067776,"Some student of mine STOLE the sign in sheet, because of that, the whole class gets their absence recorded and sent to the UK Border Agency","['UK Border Agency', 'sheet', 'UK', 'the sign', 'Border', 'Agency', 'recorded', 'mine', 'sign', 'absence', 'student', 'the', 'STOLE', 'class']"
43713860238192640,RT @A1: Cats used to be worshipped. They have not forgotten this http://twitpic.com/4616mq,"['RT', 'Cats', 'not forgotten', 'worshipped', 'forgotten', 'not']"
47333760848502784,"RT @KellySawyer: RT @nicolerichie: CHECK IT! Funny or Die & gd Charlottes new vid ""LAST nite"" I ""Double Dare"" U!!! http://bit.ly/hqtUoE RT","['RT', 'Funny', 'LAST', 'Funny or Die', 'vid', 'Charlotte', 'Die', 'IT', 'CHECK', 'Double Dare', 'gd', 'nite', 'Double', 'LAST nite', 'or', 'Dare']"
35862559936487424,Ejoying myself in Whistler!,"['Whistler', 'myself']"
49863822793641985,Rain and wind snow??? Is this a joke?! There's a storm on the way?! What is going on here?! #icant,"['on the way', 'way', 'on', 'joke', 'snow', 'Rain', 'here', 'storm', 'the', 'wind']"
43683815339732992,Dublin #businesswomen to celebrate International Women's Day - http://newzfor.me/0/1pr1,"[""International Women's Day"", 'Dublin', 'Day', ""Women's"", 'International', 'businesswomen', 'celebrate']"
49570150223056896,"#100factsaboutme #2 I am 1/3 of The World's next Super group ""Sophia Fresh"" @SophiaFreshness @crystalisbarbie @SkyeTunes","['group', 'I', 'am', 'next', 'Super group', 'Fresh', '2', 'World', 'I am', 'Super', 'Sophia Fresh', 'Sophia']"
37224991179153408,Happy Valentines day everyone!,"['Valentines', 'everyone', 'Valentines day', 'day', 'Happy']"
42914288159035392,"@Yell Hi - no, I can't make it as I'm on my way to Manchester. Looks a great #yellevents :)","['on', 'I', 'make', 'it', 'Hi', 'Manchester', 'way', 'Yell', 'my', ""I'm"", ""can't""]"
47342364431355905,Apple. Celery. Carrot #Juice,"['Celery', 'Carrot Juice', 'Carrot', 'Apple', 'Juice']"
49905509146431488,"@rstilskin Arab league not part of NATO, it's part logistical but there's a sovereignty aspect too.","['Arab', 'league', 'Arab league', 'NATO', 'aspect', 'logistical', 'sovereignty']"
46791874874322944,"Congrats to UCONN and Kemba Walker. 5 wins in 5 days, very impressive...","['5 days', 'Kemba', 'wins', 'days', 'Kemba Walker', 'UCONN', 'Walker', '5']"
43430727966142464,"@MrZou i do , :D , can u do a routine to it plz",[]
47792404178284544,AH!! unreal!!!! LOVELOVELOVE &lt;3 RT @osmentnews @EmilyOsment You have to see this! It's a birthday gift from your fans &lt;3 http://urlm.in/hhvm,"['RT', 'gift', 'AH', 'birthday', 'fans', 'unreal', 'You']"
43456651998666752,SEO tip - your Description Meta tag will become a mini-advert on the search engine results page. Write to encourage visitors to click.,"['engine', 'mini', 'search', 'search engine results page', 'Description', 'Meta', 'tip', 'results', 'advert', 'will', 'visitors', 'Write', 'tag', 'click', 'SEO', 'page', 'Meta tag']"
49457873784274944,@BigWuat00 excited. He's a pure footballer. Fantastic all around game.,"['Fantastic', 'around', 'all', 'game', 'pure', 'footballer', 'excited']"
49378127394254848,@ytsAlt so nice to meet you!! Hope to see you soon at a show!!,[]
18910514507681792,Best & worst Christmas ever.,"['worst', 'Christmas', 'Best']"
48469062283571200,Urges Americans to go to USAID.gov to get info on how to help #Japan,"['info', 'help', 'to', 'how to', 'how', 'USAID', 'Americans', 'Japan', 'gov']"
46239714512093184,"RT @BarackObama: Sending condolences to the people of Japan, particularly those who lost loved ones in the earthquake & tsunamis. U.S. s ...","['loved ones', 'tsunamis', 'lost', 'loved', 'condolences', 'who', 'S', 'ones', 'U', 'Japan', 'earthquake', 'BarackObama']"
49140166757064704,@hohmannkyle supermoon iz real!! Can't wait!!,[]
48385840812007424,AOH St Patrick's Day parade in Dogtown: What you need to know http://bit.ly/fZsVtv,"['need to know', 'What', 'parade', 'to', ""St Patrick's Day"", 'St', 'Dogtown', 'need', 'know', 'What you need', 'you', 'AOH', 'Day']"
48591777682292736,@JoshRamsay I'm really ok with being the man in this relationship,"[""I'm"", 'ok', 'relationship', 'man']"
49948274987237376,@sbnbayarea good luck in the coverage.,"['luck', 'good', 'coverage', 'good luck']"
17742959046819840,look at my girl rockin them candy curls! @NWDaVinci U go guuuurl,[]
49932224870621186,So hungry... Hmmm #100factsaboutme I LOVE SUSHI :),"['SUSHI', 'LOVE', 'hungry', 'Hmmm']"
49861634600079360,Pelosi hospitalized in Italy: http://t.co/bpMWiUj via @cnn,"['hospitalized', 'Italy', 'cnn', 'Pelosi']"
49872712092491776,"So nothing has changed from last night. Timetable for handover of no-fly zone enforcement is still ""days"" according to WH","['enforcement', 'still', 'last', 'zone', 'no-fly zone', 'handover', 'changed', 'WH', 'last night', 'Timetable', 'night', 'nothing', 'has', 'nothing has changed']"
49392020640378880,RT @SoccerByIves: Must-See Interview: Charlie Davies http://bit.ly/fDsP0w,"['RT', 'Charlie', 'Davies', 'Interview', 'Charlie Davies', 'must']"
50254734988283904,7 Ways To Celebrate #WorldWaterDay 2011 Online - http://on.mash.to/fjIJ5L #water2011,"['Ways', '7 Ways', 'Celebrate', '7', 'Online']"
49902187425443840,"One of the delays in handing off enforcement of no-fly zone, creating a command structure outside of NATO so Arab countries CAN participate","['enforcement', 'no-fly zone', 'zone', 'countries', 'delays', 'Arab', 'command structure', 'outside', 'command', 'CAN', 'NATO', 'Arab countries', 'structure']"
46605933123616768,RT @LupeFiasco: Love Always Shines Everytime Remember 2 Smile. #Lasers,"['RT', 'Love', 'Remember', 'Everytime', 'Always', 'Lasers', 'Smile', 'Love Always', 'Shines']"
45909131227443200,http://fb.me/Ths7jQZH,[]
29459885533,Its been 6 years since the passing of our beloved Father Sheikh Zayed. We reflect today on his accomplishments & pray that he rest in peace,"['rest in peace', 'reflect', 'We', 'peace', 'pray', 'Zayed', 'in', 'Father', 'Sheikh Zayed', 'rest', 'years', 'Sheikh', 'beloved', '6', 'passing', '6 years', 'today']"
43690579435061248,Ad giant upbeat after strong end to 2010 - http://newzfor.me/0/10t1,"['upbeat', 'giant', 'strong', 'end', 'Ad']"
28167586445271040,BOH return to Europe in June for some special shows including festivals and a pair of stadium dates with Foo Fighters: http://bit.ly/hlerjy,"['Europe', 'dates', 'return', 'Foo Fighters', 'BOH', 'Fighters', 'stadium', 'pair', 'festivals', 'Foo', 'special']"
34760571987558400,"BOH will make a special appearance on Nickelodeon's ""Yo Gabba Gabba"" tomorrow 2/8. Be sure and tune in to Nick Jr. at 1pm local time!","['tune in', 'will', 'Nick Jr', 'special appearance', 'Yo', '1pm', 'Gabba', 'time', 'appearance', 'local time', 'Jr', 'BOH', 'Nick', 'Yo Gabba Gabba', 'sure', 'tune', 'in', 'Nickelodeon', 'local', 'tomorrow', 'special']"
49840774300450818,CNN has confirmed that former Minnesota Gov. Tim Pawlenty is expected to announce the formation of a presidential exploratory committee.,"['confirmed', 'exploratory', 'presidential exploratory committee', 'Minnesota', 'Tim', 'Pawlenty', 'presidential', 'committee', 'exploratory committee', 'CNN', 'formation', 'Gov', 'Tim Pawlenty']"
48208959429025792,Oh my aching heartburn...,[]
49289191934275584,"RT @jakefogelnest: thx, Jessica! Come hang out w/ me nxt year! -fo sho :)",[]
48957779553165312,Kyodo news agency reports the story of the man found alive in the rubble is not true. He had been in an evacuation center..details unclear,"['story', 'Kyodo news agency', 'center', 'found', 'agency', 'rubble', 'evacuation', 'alive', 'Kyodo news', 'found alive', 'details', 'news', 'Kyodo', 'true', 'man']"
49983982955270146,Making pesto! I had to soak my nuts for 3 hours!,"['hours', 'pesto', 'nuts', 'soak']"
49574541697089537,@PootieFBaby I'm not there ,[]
49163098661191680,looking for the best breakfast in Austin...,"['for', 'looking', 'breakfast', 'Austin', 'the', 'best']"
48573622926843904,Go Gators!!!,"['Go', 'Gators']"
49492360391962624,RT @johncombest: The correct link: http://bit.ly/eLZLkM MT @MayorSlay B Priddy has an amusing article about a familiar friend #fgs,"['RT', 'Priddy', 'familiar', 'fgs', 'MT', 'link', 'amusing', 'article', 'friend']"
14450961581875200,Thank You From Ben http://bit.ly/gwWnCG,[]
49093901717479425,RT @kmoxnews: Section of I-55 Closed Until Monday: I-55 will be closed in both directions between Carondelet and the 4500 block of... ht ...,"['RT', 'Monday', 'I', 'Section', 'ht', 'will', '55', 'Closed', 'directions', 'Carondelet', 'I 55', 'block']"
48874958612463616,My feet hurt... How are yours doing?,"['feet', 'My', 'yours', 'hurt']"
29459831242," 6           ,             ",[]
49438120193699840,Pitt messed up my bracket man. #cmonson,[]
50251241200160768,YouTube Video of the Day: One Man Disney Movie - http://on.mash.to/hyUGYi,"['Day One', 'Movie', 'YouTube', 'One Man', 'Video', 'One', 'Day', 'Disney', 'Man']"
40763319669366784,Ukraine clearly belongs to the family of European nations,"['Ukraine', 'European nations', 'nations', 'family', 'European']"
49921145130065921,Hola mamacita! RT @EunicitaQ: Hiii people!!!,[]
30669628271235072,"Vote for ""Dilly"" to become BBC Radio 2's pick of the week! Vote here: http://bbc.in/16YpUB","['week', 'Dilly', 'of', 'BBC', 'here', '2 s', '2', 'Radio', 'pick', 'Vote', 'the', 'BBC Radio 2']"
49930957293228032,RT @toureroberts: The simple word for this season is to Trust in God alone for all of your life's needs.,"['RT', 'life', 'word', 'your life', 'simple', 'season', 'this', 'God', 'alone', 'Trust', 'your', 'God alone']"
18943366410539008,#NP Isaac Hayes- Walk on by,"['on', 'Walk', 'Isaac', 'Hayes', 'Isaac Hayes', 'NP', 'Walk on by', 'by']"
49889803348623361,RT @TheDailyLove: Be unapologetically yourself & let the world think what it will. You can't live life in the box of other ppl's opinion ...,[]
50059867297292288,@VINNYGUADAGNINO Hahahaha...,[]
13848368514,I'd like to share with you this stunning image of #Dubai which sets a new record for the worlds largest photo http://tinyurl.com/365ztmt,"['worlds', 'Dubai', 'like', 'record', 'photo', 'image', 'share', 'new', 'to', 'stunning', ""I'd"", 'sets', 'with you', 'you', 'with']"
45096259396182016,"Going to Cobenhagen, Denmark for a day :)","['Denmark', 'day']"
49955685760376832,Here is a link to key graph in the Senate resolution on Libya that WH is using to defend itself from cong criticism. http://bit.ly/g0Ibse,"['criticism', 'Libya', 'Senate', 'graph', 'defend', 'Here', 'WH', 'itself', 'link', 'key', 'cong', 'resolution']"
50030052087316480,This is beautiful. Karin Stack photographed her hair growing... http://goo.gl/fb/Do6bQ,"['beautiful', 'hair', 'Stack', 'Karin', 'photographed']"
43480683343126529,i love @4everBrandy  and bran'nu #wheneveryoulike is SICK,[]
47083300120035328,@RuddyCruz Estare de regreso el juego Que viene.,[]
43584689121918976,UPDATE 1-Market Chatter -- Corporate #finance press digest - http://newzfor.me/0/1fy0,"['finance', 'Corporate finance', 'Chatter', 'UPDATE', 'digest', 'press', 'Corporate', 'Market']"
43716529090596864,@HyattCoolum lol - I thought the same.  I love the fact that they are all nearly selected now! :),[]
18941895937884161,#NP Kings Of Leon- Pyro,"['Of', 'Leon', 'Pyro', 'NP', 'Kings', 'Kings Of Leon']"
42992863365177344,Many web designers should have run businesses before they start building sites. Maybe then they'd produce effective business websites?,"['building', 'web', 'run', 'business', 'effective', 'Maybe', 'web designers', 'websites', 'start', 'produce', 'businesses', 'designers']"
41091104422105088,fun at the moods show yesterday http://fb.me/TFYgqEOH,[]
18877636503670784,"Jalen said ""How did Santa make my presents and it says Made in China?! Santa ain't Chinese!"" lmao","['Made', 'lmao', 'Chinese', 'make my', 'Jalen', 'make', 'ain', 'China', 'Santa', 'in', 'Made in China', 'my']"
18834637048512512,"Waiting on my doorbell to ring for my Christmas feast! Sweet N sour chicken, vegetable fried rice and crab rangoon. Sucks yea I kno :-(","['yea', 'Waiting', 'chicken', 'ring', 'my doorbell', 'my Christmas', 'Christmas', 'fried rice', 'crab', 'vegetable', 'rice', 'kno', 'doorbell', 'Sucks', 'Sweet N sour', 'N', 'crab rangoon', 'rangoon', 'Sweet', 'Christmas feast', 'feast', 'sour', 'fried', 'my']"
43569569251594240,Suzuki Motor planning 3rd car manufacturing plant in India - http://newzfor.me/0/oqt,"['plant', '3rd', 'car manufacturing', 'manufacturing plant', 'India', 'planning', 'Suzuki Motor', 'Motor', 'car', 'manufacturing', 'Suzuki']"
40764186678149120,We are ready to discuss possible cooperation on Missile Defence with Ukraine,"['Ukraine', 'We', 'Defence', 'Missile', 'Missile Defence', 'are', 'cooperation', 'ready', 'We are ready']"
47706441037000704,Budget driven changes: http://bit.ly/ggVzwP,"['driven', 'changes', 'Budget']"
48464757350604800,House passes bill to defund NPR in a 228-192 vote,"['passes', 'House', 'bill', 'vote', 'defund', 'NPR']"
45882957570904064,"Had a rather mad day chasing about town doing this, that and whatnot. One more duty to discharge before I can relax.",[]
43714518714556416,"@jordy1980 Yep, society is changing and it is such a waste of resources.  :(","['Yep', 'waste', 'resources', 'society']"
47970757745184768,We can help the rescue effort in Japan by supporting the British team who've just landed there. Watch this http://t.co/rEy0xas,"['We', 'rescue', 've', 'who', 'Watch', 'Watch this', 'British', 'this', 'landed', 'can', 'team', 'Japan', 'help']"
49581913710669824,Very nice win today. Liked the way we played as a team. Go Hawks!,"['we', 'win', 'Hawks', 'a team', 'way', 'team', 'Go', 'today', 'nice']"
50310671144976384,HOW TO: Use Facebook Social Plugins on Your Website - http://on.mash.to/eMQ33Z,"['Website', 'TO', 'HOW TO', 'HOW', 'Plugins', 'Facebook', 'Social']"
43787585696440321,"@BKBrandi I'm trying to with this next project. Gonna be more natural and serious rather than ""ironic white kid."" hope you'll like it!","['natural', 'll', 'next', 'project', 'you', 'ironic', ""I'm"", 'trying', 'white', 'hope', 'kid']"
49629839136800769,My sister Julia Nesheiwat a TRUE AMERICAN HERO! So proud of u Julia! Keep fighting the good fight sis! I Love U! http://yfrog.us/nwn31z,"['sis', 'fight', 'sister', 'My sister', 'HERO', 'I', 'My', 'Keep fighting', 'proud', 'Julia', 'Keep', 'AMERICAN', 'good', 'U', 'fighting', 'Love', 'good fight', 'TRUE', 'I Love U', 'TRUE AMERICAN']"
43660317187780609,"Exclusive: Chrysler r #financing talks advance, sources say - http://newzfor.me/0/1y51","['Exclusive', 'financing', 'say', 'Chrysler', 'advance']"
49628054913425408,See u tonight LA... I've missed your healthy ass ;) #toomuchbbq,"['ass', '...', 've', 'LA', 'healthy', 'tonight', 'I']"
9588888452464640,Id like to share with you a video on the Dubai Economic Update Forum thats been posted on facebook http://on.fb.me/fW77DU,"['facebook', 'Dubai', 'Forum', 'share', 'Update', 'Economic', 'video', 'with you', 'you', 'with', 'Id']"
50305320530087936,"WSJ To Begin Selling Single Issues for iPad Wednesday, Apple To Take 30% Cut - http://on.mash.to/elumrC","['iPad', 'Begin', '30', 'Apple', 'Take 30', 'WSJ', 'Wednesday', 'Single', 'Cut', 'Take', 'Issues']"
49949536352870401,"At a WH briefing here in Santiago, NSA spox Rhodes came with a litany of pushback on idea WH didn't consult with Congress.","['spox', 'Santiago', 'Congress', 'NSA', 'consult', 'litany', 'here', 'WH', 'idea', 'Rhodes', 'briefing', 'pushback']"
49417265547968512,"RT @cnnbrk: Wyclef Jean was shot in the hand Saturday in Port Au Prince, Haiti, hours before presidential runoff.","['shot', 'Haiti', 'Jean', 'hand', 'hours', 'Au', 'presidential', 'runoff', 'Wyclef Jean', 'Wyclef', 'Port', 'Saturday', 'Port Au Prince', 'Prince']"
43028427405656065,@Original_Cindy lol yer thats it,[]
43630013072945152,Dozens of South Korean websites attacked - http://newzfor.me/0/1g91,"['attacked', 'websites', 'South Korean', 'Korean', 'Dozens', 'South']"
47839911499415553,"Nice win for us tonight, we came out and handled our business! Now we have Denver tomorrow. Go Hawks!!","['we', 'Now', 'business', 'win', 'Hawks', 'us', 'tonight', 'came out', 'Denver', 'Go', 'out', 'tomorrow', 'came', 'Nice']"
49847835247652865,Omg Gabby! Kisses En Espaol Lol RT @DefGab: RT what the HELL does besos! Mean! Dammit! :),"['RT', 'what', 'En', 'Omg', 'Kisses', 'Dammit', 'Lol', 'Gabby', 'besos', 'HELL', 'the', 'what the HELL', 'Mean']"
37207704430714881,BOH return to Atlanta on April 2 for a show at the Verizon Wireless Amphitheater with The Jayhawks! Pre-sale info here: http://bit.ly/dRjJNs,"['pre', 'April 2', 'Wireless', 'return', 'Verizon', 'show', 'info', 'Verizon Wireless Amphitheater', 'sale', 'Amphitheater', 'BOH', 'April', '2', 'here', 'Verizon Wireless', 'Atlanta', 'Jayhawks']"
50075350130102272,i love all these forests.,"['love all', 'all', 'love', 'forests']"
49905766131433472,RT @winduprecords: New @EmilyOsment Poll - Log in w/ your Twitter accnt to comment & check back for a reply! http://officialemilyosment.com/,"['RT', 'comment', 'Log', 'Twitter', 'back', 'Log in', 'in', 'reply', 'Poll', 'check']"
43650707110379521,"Just changed my twitter background, check it out! Found it at http://www.TwitterBackgrounds.com on Friday 05:24:56 AM","['twitter', 'Friday', 'AM', 'it', 'background', 'check it out', 'background check', 'check', 'out']"
49883233193705472,On the up side... Its perfect weather to stay in and read scripts. Here we go! :),"['perfect', 'we', 'read', 'up', 'Here', 'stay', 'weather', 'scripts', 'go', 'Here we go', 'side']"
43621307895660544,Wholesale Suppliers:The largest B2B wholesale network of UK wholesalers with a huge wholesale directory featuring hundreds of verified who,"['huge', 'verified', 'network', 'Wholesale', 'Suppliers', 'wholesalers', 'hundreds', 'UK', 'directory', 'B2B']"
48961716146540544,RT @cnnbrk: Man reported to be trapped in rubble of Japan quake was actually visiting home after spending days in shelter http://on.cnn. ...,"['RT', 'trapped', 'shelter', 'rubble', 'quake', 'home', 'Japan', 'Man']"
49259775644549121,"RT @TheGodLight: It takes a brave man to own up to his mistakes, whereas a coward will hide from his own truth.","['RT', 'will', 'his', 'hide', 'coward', 'up', 'mistakes', 'brave', 'truth', 'his mistakes', 'man']"
48473709756952576,"What's good everyone, catching up on these Tourney games and already see some upsets... March Madness! Go Gators!","['good', 'March', 'Madness', ""What's"", 'up', 'Gators', 'everyone', 'catching', 'March Madness', 'games', 'Tourney']"
49138586028740608,"@TMtomAddison if I came on tour w/ you guys we would never get anything DONE. & I smash guitars. But, you know that. Mizyoo @benjaminmadden","['on', 'we', 'anything', 'smash', 'on tour', 'tour', 'guitars', 'you', 'if', 'guys', 'you guys']"
50027962115960832,I feel like watching a good documentary... Know any good ones?,"['feel', 'ones', 'good', 'documentary', 'watching']"
50306331365736448,Suerte y Felicitaciones a todos Los nominados de Los Premios #Casandra en RD!!,[]
49751557398462464,8.4 earthquake gona hit cali???,"['cali', 'hit', 'earthquake', 'gona']"
42905047864053761,Web marketing tip: Find similar sites to the one you're currently targeting using: http://similar-site.com/,"['Web', 'targeting', 're', 'marketing', 'tip', 'Web marketing', 'to', 'the', 'one', 'you']"
7816186347655168,                    ,[]
35106098604281856,"For one week only you can grab Band of Horses' Grammy Nominated album ""Infinite Arms"" for only $7.99 at iTunes: http://bit.ly/i7rHN9","['week', 'Horses', 'Grammy', 'Infinite', 'one week', 'of', 'only you', 'Arms', 'Nominated', 'one', 'iTunes', 'Band', 'only', 'Infinite Arms', 'can', 'Band of Horses', 'you', 'album', 'grab']"
49925223998431232,"YES! Ha RT @T3shika: @Adrienne_Bailon And 10 is a big number, right? Lol",[]
48705209098174464,QI wrote questions for the @climate_week quiz - you could get your workplace or pub to run it next week http://t.co/PH22kFa,"['run', 'it', 'pub', 'quiz', 'run it', 'climate_week', 'workplace', 'questions', 'QI', 'you', 'next']"
40813988577161216,http://www.nato.int/cps/en/natolive/opinions_70795.htm,[]
47543419052113920,"RT @jimmykimmel: for those interested in my tsunami story, the whole thing, in detail http://huff.to/hU06rA","['RT', 'story', 'detail', 'thing', 'tsunami', 'in']"
45902013426450432,"We bear in mind the sensitivities of the region. Any NATO operation must show added value, have a clear legal mandate and regional support","['bear in mind', 'We', 'regional', 'added value', 'show', 'legal', 'region', 'mandate', 'mind', 'bear', 'NATO', 'value', 'in', 'support', 'operation', 'clear', 'must']"
9896608430821376,                39 ,[]
49260008910766080,Just found out my show tonight is open to the public! : St. Davids Historic Sanctuary on 8th/San Jacinto. 25 minute set @10:30p! Hooray!!,[]
49952730961281024,Best tweet tease of the day RT @kathrynlopez: marrying sarah palin & 2 sheens http://bit.ly/gwLCpI,"['RT', 'sarah', 'tease', 'marrying', 'tweet', 'sarah palin', 'shins', 'palin', 'day', 'Best']"
45901659632697344,Situation in Libya is of great concern. We have decided to increase the presence of NATO maritime assets in the Central Mediterranean.,"['We', 'Central', 'assets', 'Libya', 'presence', 'Mediterranean', 'maritime', 'NATO', 'concern']"
44818889451905025,got a new twitter background from my great fan site: http://www.marionravenphotos.com/displayimage.php?album=185&pid=3059#top_display_media,"['fan', 'twitter', 'fan site', 'site', 'background']"
31012375855366144,New tour dates announced with shows on both sides of the Atlantic! More details here: http://bit.ly/hBLkOe,"['dates', 'here', 'tour', 'Atlantic', 'details', 'sides', 'More']"
43302365960474624,"@thekwgalaxy i didnt know you can sing, you got skillz",[]
42916900300275712,Twitter tool - translate your tweets into 40+ languages with http://www.tweettranslate.com/,"['tweets', 'languages', 'Twitter', 'translate', 'tool']"
46642122090225664,"#NP ""Crazy""- The Boys - *heeeeey*","['NP', 'Boys', 'Crazy']"
49574836141432832,RT @Toby_Nuvo: #winning @NICQUEENCOLE @NBclassiB @SkyeTunes @crystalisbarbie @jon_onechance @PlayboyMic @nbpip (cont) http://tl.gd/9cudoh,[]
43027463768510465,@Original_Cindy  its called turn it up,[]
12921522515607552,This Friday Ben will perform a benefit show in Charleston for the family of Andy Kotowitcz. Come show your support: http://bit.ly/gvRdlH,"['benefit show', 'family', 'show', 'support', 'Friday', 'will', 'benefit', 'Andy', 'Charleston', 'Come']"
50070930520678400,RT @zeech: @AFineFrenzy In honor of World Forest Day! I love the outdoors! http://tumblr.com/xeb1e9aj3m,"['RT', 'love', 'I', 'I love the', 'honor', 'Forest', 'World', 'World Forest Day', 'the', 'Day']"
40814631433932800,Leaving Kiev very encouraged about future NATO-Ukraine cooperations after good talk with Pres Yanukovych,"['ukraine', 'good', 'Kiev', 'Yanukovych', 'future', 'nato', 'Pres', 'talk']"
49278768791040000,"RT @norbuck: New post on my blog about Fellini, one of my favorite filmmakers.  Here's why... http://bit.ly/g7LFYp","['RT', 'blog', 'favorite', 'filmmakers', 'New post', 'my favorite', 'Here', 'one', 'Fellini', 'New', 'post', 'my', 'why']"
43067102386597888,@MrZou this ep is soooooooooooooo good,[]
46789708830883840,Jamilito letting a nutella calzone have it.  http://plixi.com/p/83636503,"['calzone', 'nutella']"
45784488596348929,Which childhood story would you miss the most? Peter Pan and Mary Plain for me. http://t.co/AJUMivm #IdMiss,"['me', 'story', 'would', 'would you', 'Plain', 'Mary', 'Mary Plain', 'Peter Pan', 'you', 'Peter', 'miss', 'childhood', 'Pan']"
49759331536748544,Hope its a hoax that would be awful.,"['hoax', 'awful', 'Hope']"
47880807968276480,RT @realjeffreyross: They say @anthonyjeselnik is the next Greg Giraldo... let's hope so. #TrumpRoast,"['RT', 'They say', 'Greg Giraldo', 'next', 'say', 'Greg', 'They', 'Giraldo', 'hope']"
48469010655883264,"More: ""The japanese people are not alone in this time of great trial""","['trial', 'people', 'this', 'in this time', 'not alone', 'japanese', 'alone', 'time', 'in', 'not', 'japanese people']"
19202519104229376,Fuck Twitter.,"['Twitter', 'Fuck']"
10048488691728385,Ben has announced a benefit show in Charleston on December 10th for the family of Andy Kotowitcz. Details here: http://bit.ly/gvRdlH,"['benefit show', 'family', 'show', 'December', 'here', 'December 10th', 'benefit', 'Andy', 'Details', 'Charleston', '10th']"
43614798763655168,DOE approves $102 million loan aid for Maine wind farm - http://newzfor.me/0/xzj,"['farm', 'loan', 'million', 'DOE', 'wind farm', 'aid', 'Maine', 'wind']"
49750364710375424,@BigWuat00 tonight,[]
18555112054071296,And to all a good night! http://bit.ly/g3QXqU,"['And', 'all', 'good', 'to', 'night']"
48429248725254144,Happy St. Patty's Day to all my Irish friends!,"['Irish', 'St', 'friends', 'Day', 'Happy']"
49751849506578432,@BigWuat00 no,[]
22311114322743296,Our friends at the BOH fan site @odetoboh spent some time over the holidays redesigning the page! Check it out http://www.odetoboh.net,"['fan site', 'Check it out', 'site', 'holidays', 'BOH', 'fan', 'time', 'it', 'out', 'friends', 'page', 'Check']"
50071455089692672,RT @highfivehalpal: @AFineFrenzy the trails by Griffith Observatory! http://t.co/CVWtb7n,"['RT', 'trails', 'Observatory', 'Griffith', 'Griffith Observatory']"
49208369554268160,@angelabingaman Thank you. #fgs,[]
49917812759732224,my cloud club housemates made me a homecoming banner. i love my cloud club housemates.  http://twitpic.com/4bvyzb,"['love', 'club', 'cloud club', 'cloud', 'housemates', 'banner', 'homecoming']"
50045183672320000,@neilhimself satan,['satan']
